country_id,year,indicator_id,indicator_name,source_code,domain,value,unit,frequency,lag_class,direction_good,source,quality_tier,quality_flag,updated_at
BEL,2003,CURRENT_ACCOUNT,Current account balance,BN.CAB.XOKA.GD.ZS,macro,3.39723910068487,percent_gdp,annual,short,target_band,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,CYBER_PRESSURE_INDEX,Cyber pressure index seed,DERIVED.CYBER.SEED,fiscal,47.095859,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2003,DISASTER_AFFECTED,People affected by disasters proxy (per 100k),DERIVED.DISASTER.PROXY,fiscal,439.854003,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2003,DONATION_DISCLOSURE,Donation disclosure strictness proxy,DERIVED.PF.DISC,fiscal,78.637208,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2003,DONATION_LIMITS,Donation limits strictness proxy,DERIVED.PF.LIMITS,fiscal,78.534031,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2003,FDI_NET,Fdi net inflows,BX.KLT.DINV.WD.GD.ZS,external,10.8648744877518,percent_gdp,annual,medium,target_band,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,FOREST_AREA,Forest area,AG.LND.FRST.ZS,environment,22.222365080935,percent_land,annual,long,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,FREEDOM_PROXY,Voice and accountability proxy,VA.EST,rights,1.47829031944275,index_-2_5_to_2_5,annual,medium,up,WGI,Tier2,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2003,FX_RESERVES_MONTHS,Reserves in months imports,FI.RES.TOTL.MO,external,0.717698269328919,months_imports,annual,short,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,GDP_GROWTH,GDP growth annual,NY.GDP.MKTP.KD.ZG,macro,1.03795518162204,percent,annual,short,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,GDP_PC_PPP,GDP per capita PPP,NY.GDP.PCAP.PP.KD,macro,51788.8439641973,constant_ppp,annual,medium,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,GGEXP_GDP,General government expenditure proxy (gov final consumption),NE.CON.GOVT.ZS,fiscal,22.4843723439742,percent_gdp,annual,short,mixed,World Bank,Tier2,proxy_series,2026-02-15T09:14:45.191258+00:00
BEL,2003,GGREV_GDP,General government revenue proxy (tax revenue),GC.TAX.TOTL.GD.ZS,fiscal,2.50766180109402e-05,percent_gdp,annual,short,up,World Bank,Tier2,proxy_series,2026-02-15T09:14:45.191258+00:00
BEL,2003,GINI,Gini index,SI.POV.GINI,welfare,28.1,index_0_100,annual,medium,down,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,GOV_EFFECTIVENESS,Government effectiveness estimate,GE.EST,safety,1.86878955364227,index_-2_5_to_2_5,annual,medium,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2003,HEALTH_EXP_GDP,Current health expenditure,SH.XPD.CHEX.GD.ZS,health,9.18925285,percent_gdp,annual,medium,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,INFLATION_CPI,Inflation CPI,FP.CPI.TOTL.ZG,fiscal,1.5889639997038,percent,annual,short,target_band,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,INTPAY_GDP,Interest payments on debt proxy,GC.XPN.INTP.RV.ZS,fiscal,11.9227000734857,percent_revenue,annual,short,down,World Bank,Tier2,proxy_series,2026-02-15T09:14:45.191258+00:00
BEL,2003,LIFE_EXPECTANCY,Life expectancy at birth,SP.DYN.LE00.IN,health,78.1292682926829,years,annual,long,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,MIL_EXP_GDP,Military expenditure share,MS.MIL.XPND.GD.ZS,defense,1.22119401053058,percent_gdp,annual,short,target_band,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,NET_MIGRATION,Net migration,SM.POP.NETM,external,34472.0,persons,annual,medium,target_band,World Bank,Tier3,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,OBS_SCORE,Open Budget Survey score proxy,DERIVED.OBS.PROXY,fiscal,81.231588,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2003,OOPEXP_SHARE,Out-of-pocket health spending share,SH.XPD.OOPC.CH.ZS,health,20.95804977,percent_health_spend,annual,short,down,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,PM25,PM2.5 exposure,EN.ATM.PM25.MC.M3,environment,18.1085002652024,microgram_per_m3,annual,medium,down,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,PUBLIC_FINANCING_SHARE,Public party financing share proxy,DERIVED.PF.PUBLIC,fiscal,42.239033,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2003,REG_QUALITY,Regulatory quality,RQ.EST,governance,1.28162622451782,index_-2_5_to_2_5,annual,medium,up,WGI,Tier2,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2003,RENEWABLE_ENERGY,Renewable energy consumption,EG.FEC.RNEW.ZS,environment,1.9,percent_total_final_energy,annual,medium,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,ROAD_DEATHS,Road traffic mortality,SH.STA.TRAF.P5,infrastructure,12.0,per_100k,annual,medium,down,World Bank,Tier3,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,RULELAW_PROXY,Rule of law proxy,RL.EST,rights,1.33109652996063,index_-2_5_to_2_5,annual,medium,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2003,RULE_OF_LAW,Rule of law estimate,RL.EST,safety,1.33109652996063,index_-2_5_to_2_5,annual,medium,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2003,SIPRI_MILEX,Military expenditure proxy (USD bn index),DERIVED.SIPRI.PROXY,fiscal,42.741790,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2003,SOCIAL_CONTRIB,Social contributions revenue share,GC.REV.SOCL.ZS,welfare,35.5092381985513,percent_revenue,annual,short,target_band,World Bank,Tier3,pending_api_validation,2026-02-15T09:14:45.191258+00:00
BEL,2003,SURVEILLANCE_STRICTNESS,Surveillance strictness seed,DERIVED.SURV.SEED,fiscal,44.608548,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2003,TRADE_OPENNESS,Trade as share of GDP,NE.TRD.GNFS.ZS,macro,132.715552833888,percent_gdp,annual,short,target_band,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,TRADE_PRESSURE_INDEX,Trade pressure index seed,DERIVED.TRADE.SEED,fiscal,46.115030,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2003,UHC_INDEX,UHC service coverage proxy index,DERIVED.UHC.PROXY,fiscal,75.085951,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2003,UNEMPLOYMENT,Unemployment rate,SL.UEM.TOTL.ZS,fiscal,7.68,percent,annual,short,down,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2003,VOICE_ACCOUNTABILITY,Voice and accountability,VA.EST,governance,1.47829031944275,index_-2_5_to_2_5,annual,medium,up,WGI,Tier2,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2004,ACCESS_ELECTRICITY,Access to electricity,EG.ELC.ACCS.ZS,infrastructure,100.0,percent_population,annual,medium,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,AI_GOVERNANCE_INDEX,AI governance index seed,DERIVED.AI.SEED,fiscal,76.928329,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2004,CO2_PC,CO2 emissions (metric tons per capita),OWID.CO2_PER_CAPITA,fiscal,12.360000,percent_gdp,annual,short,up,OWID,Tier2,fallback_external,2026-02-15T09:14:45.191258+00:00
BEL,2004,COFOG_DEF_SHARE,Defense share of government spending proxy,DERIVED.COFOG.DEF,fiscal,5.210539,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2004,COFOG_HEALTH_SHARE,Health share of government spending proxy,DERIVED.COFOG.HEALTH,fiscal,40.000000,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2004,COFOG_SOCIAL_SHARE,Social protection share proxy,DERIVED.COFOG.SOCIAL,fiscal,43.825000,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2004,CONTROL_CORRUPTION,Control of corruption estimate,CC.EST,governance,1.36038255691528,index_-2_5_to_2_5,annual,short,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2004,CURRENT_ACCOUNT,Current account balance,BN.CAB.XOKA.GD.ZS,macro,3.09695508992497,percent_gdp,annual,short,target_band,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,CYBER_PRESSURE_INDEX,Cyber pressure index seed,DERIVED.CYBER.SEED,fiscal,46.645433,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2004,DISASTER_AFFECTED,People affected by disasters proxy (per 100k),DERIVED.DISASTER.PROXY,fiscal,434.899623,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2004,DONATION_DISCLOSURE,Donation disclosure strictness proxy,DERIVED.PF.DISC,fiscal,78.086370,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2004,DONATION_LIMITS,Donation limits strictness proxy,DERIVED.PF.LIMITS,fiscal,78.006487,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2004,FDI_NET,Fdi net inflows,BX.KLT.DINV.WD.GD.ZS,external,12.0521106747569,percent_gdp,annual,medium,target_band,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,FOREST_AREA,Forest area,AG.LND.FRST.ZS,environment,22.2967724920054,percent_land,annual,long,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,FREEDOM_PROXY,Voice and accountability proxy,VA.EST,rights,1.44026613235474,index_-2_5_to_2_5,annual,medium,up,WGI,Tier2,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2004,FX_RESERVES_MONTHS,Reserves in months imports,FI.RES.TOTL.MO,external,0.573976383195632,months_imports,annual,short,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,GDP_GROWTH,GDP growth annual,NY.GDP.MKTP.KD.ZG,macro,3.57120671942319,percent,annual,short,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,GDP_PC_PPP,GDP per capita PPP,NY.GDP.PCAP.PP.KD,macro,53406.6918625201,constant_ppp,annual,medium,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,GGEXP_GDP,General government expenditure proxy (gov final consumption),NE.CON.GOVT.ZS,fiscal,22.1972126513166,percent_gdp,annual,short,mixed,World Bank,Tier2,proxy_series,2026-02-15T09:14:45.191258+00:00
BEL,2004,GGREV_GDP,General government revenue proxy (tax revenue),GC.TAX.TOTL.GD.ZS,fiscal,2.55379612606576e-05,percent_gdp,annual,short,up,World Bank,Tier2,proxy_series,2026-02-15T09:14:45.191258+00:00
BEL,2004,GINI,Gini index,SI.POV.GINI,welfare,30.5,index_0_100,annual,medium,down,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,GOV_EFFECTIVENESS,Government effectiveness estimate,GE.EST,safety,1.85430920124054,index_-2_5_to_2_5,annual,medium,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2004,HEALTH_EXP_GDP,Current health expenditure,SH.XPD.CHEX.GD.ZS,health,9.35496902,percent_gdp,annual,medium,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,INFLATION_CPI,Inflation CPI,FP.CPI.TOTL.ZG,fiscal,2.09728311239314,percent,annual,short,target_band,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,INTPAY_GDP,Interest payments on debt proxy,GC.XPN.INTP.RV.ZS,fiscal,10.7049016980595,percent_revenue,annual,short,down,World Bank,Tier2,proxy_series,2026-02-15T09:14:45.191258+00:00
BEL,2004,LIFE_EXPECTANCY,Life expectancy at birth,SP.DYN.LE00.IN,health,78.8780487804878,years,annual,long,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,MIL_EXP_GDP,Military expenditure share,MS.MIL.XPND.GD.ZS,defense,1.15659439046667,percent_gdp,annual,short,target_band,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,NET_MIGRATION,Net migration,SM.POP.NETM,external,35143.0,persons,annual,medium,target_band,World Bank,Tier3,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,OBS_SCORE,Open Budget Survey score proxy,DERIVED.OBS.PROXY,fiscal,80.913301,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2004,OOPEXP_SHARE,Out-of-pocket health spending share,SH.XPD.OOPC.CH.ZS,health,20.16856384,percent_health_spend,annual,short,down,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,PM25,PM2.5 exposure,EN.ATM.PM25.MC.M3,environment,17.70163525187,microgram_per_m3,annual,medium,down,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,PUBLIC_FINANCING_SHARE,Public party financing share proxy,DERIVED.PF.PUBLIC,fiscal,41.841663,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2004,REG_QUALITY,Regulatory quality,RQ.EST,governance,1.34641647338867,index_-2_5_to_2_5,annual,medium,up,WGI,Tier2,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2004,RENEWABLE_ENERGY,Renewable energy consumption,EG.FEC.RNEW.ZS,environment,2.0,percent_total_final_energy,annual,medium,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,ROAD_DEATHS,Road traffic mortality,SH.STA.TRAF.P5,infrastructure,11.4,per_100k,annual,medium,down,World Bank,Tier3,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,RULELAW_PROXY,Rule of law proxy,RL.EST,rights,1.31122982501984,index_-2_5_to_2_5,annual,medium,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2004,RULE_OF_LAW,Rule of law estimate,RL.EST,safety,1.31122982501984,index_-2_5_to_2_5,annual,medium,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2004,SIPRI_MILEX,Military expenditure proxy (USD bn index),DERIVED.SIPRI.PROXY,fiscal,40.480804,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2004,SOCIAL_CONTRIB,Social contributions revenue share,GC.REV.SOCL.ZS,welfare,34.686559635349,percent_revenue,annual,short,target_band,World Bank,Tier3,pending_api_validation,2026-02-15T09:14:45.191258+00:00
BEL,2004,SURVEILLANCE_STRICTNESS,Surveillance strictness seed,DERIVED.SURV.SEED,fiscal,44.798669,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2004,TRADE_OPENNESS,Trade as share of GDP,NE.TRD.GNFS.ZS,macro,136.918405348432,percent_gdp,annual,short,target_band,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,TRADE_PRESSURE_INDEX,Trade pressure index seed,DERIVED.TRADE.SEED,fiscal,45.574519,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2004,UHC_INDEX,UHC service coverage proxy index,DERIVED.UHC.PROXY,fiscal,78.436341,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2004,UNEMPLOYMENT,Unemployment rate,SL.UEM.TOTL.ZS,fiscal,7.363,percent,annual,short,down,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2004,VOICE_ACCOUNTABILITY,Voice and accountability,VA.EST,governance,1.44026613235474,index_-2_5_to_2_5,annual,medium,up,WGI,Tier2,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2005,ACCESS_ELECTRICITY,Access to electricity,EG.ELC.ACCS.ZS,infrastructure,100.0,percent_population,annual,medium,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,AI_GOVERNANCE_INDEX,AI governance index seed,DERIVED.AI.SEED,fiscal,75.427239,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2005,CO2_PC,CO2 emissions (metric tons per capita),OWID.CO2_PER_CAPITA,fiscal,11.992000,percent_gdp,annual,short,up,OWID,Tier2,fallback_external,2026-02-15T09:14:45.191258+00:00
BEL,2005,COFOG_DEF_SHARE,Defense share of government spending proxy,DERIVED.COFOG.DEF,fiscal,4.963525,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,COFOG_EDU_SHARE,Education share of government spending proxy,DERIVED.COFOG.EDU,fiscal,26.232735,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,COFOG_HEALTH_SHARE,Health share of government spending proxy,DERIVED.COFOG.HEALTH,fiscal,40.000000,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,COFOG_SOCIAL_SHARE,Social protection share proxy,DERIVED.COFOG.SOCIAL,fiscal,44.245000,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,CONTROL_CORRUPTION,Control of corruption estimate,CC.EST,governance,1.37716245651245,index_-2_5_to_2_5,annual,short,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2005,CURRENT_ACCOUNT,Current account balance,BN.CAB.XOKA.GD.ZS,macro,1.99655304871952,percent_gdp,annual,short,target_band,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,CYBER_PRESSURE_INDEX,Cyber pressure index seed,DERIVED.CYBER.SEED,fiscal,44.994830,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2005,DISASTER_AFFECTED,People affected by disasters proxy (per 100k),DERIVED.DISASTER.PROXY,fiscal,425.218555,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,DONATION_DISCLOSURE,Donation disclosure strictness proxy,DERIVED.PF.DISC,fiscal,78.022846,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,DONATION_LIMITS,Donation limits strictness proxy,DERIVED.PF.LIMITS,fiscal,77.979246,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,EDU_EXP_GDP,Gov expenditure on education,SE.XPD.TOTL.GD.ZS,education,5.79585981369019,percent_gdp,annual,medium,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,FDI_NET,Fdi net inflows,BX.KLT.DINV.WD.GD.ZS,external,8.72717720186463,percent_gdp,annual,medium,target_band,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,FOREST_AREA,Forest area,AG.LND.FRST.ZS,environment,22.3711799030759,percent_land,annual,long,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,FREEDOM_PROXY,Voice and accountability proxy,VA.EST,rights,1.42076218128204,index_-2_5_to_2_5,annual,medium,up,WGI,Tier2,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2005,FX_RESERVES_MONTHS,Reserves in months imports,FI.RES.TOTL.MO,external,0.436074309005319,months_imports,annual,short,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,GDP_GROWTH,GDP growth annual,NY.GDP.MKTP.KD.ZG,macro,2.32173792911834,percent,annual,short,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,GDP_PC_PPP,GDP per capita PPP,NY.GDP.PCAP.PP.KD,macro,54346.8934219286,constant_ppp,annual,medium,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,GGEXP_GDP,General government expenditure proxy (gov final consumption),NE.CON.GOVT.ZS,fiscal,22.093997631255,percent_gdp,annual,short,mixed,World Bank,Tier2,proxy_series,2026-02-15T09:14:45.191258+00:00
BEL,2005,GGREV_GDP,General government revenue proxy (tax revenue),GC.TAX.TOTL.GD.ZS,fiscal,2.54713299290151e-05,percent_gdp,annual,short,up,World Bank,Tier2,proxy_series,2026-02-15T09:14:45.191258+00:00
BEL,2005,GINI,Gini index,SI.POV.GINI,welfare,29.3,index_0_100,annual,medium,down,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,GOV_EFFECTIVENESS,Government effectiveness estimate,GE.EST,safety,1.70650970935822,index_-2_5_to_2_5,annual,medium,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2005,HEALTH_EXP_GDP,Current health expenditure,SH.XPD.CHEX.GD.ZS,health,9.25018311,percent_gdp,annual,medium,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,INFLATION_CPI,Inflation CPI,FP.CPI.TOTL.ZG,fiscal,2.78143263670022,percent,annual,short,target_band,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,INTPAY_GDP,Interest payments on debt proxy,GC.XPN.INTP.RV.ZS,fiscal,9.83040490867834,percent_revenue,annual,short,down,World Bank,Tier2,proxy_series,2026-02-15T09:14:45.191258+00:00
BEL,2005,LIFE_EXPECTANCY,Life expectancy at birth,SP.DYN.LE00.IN,health,78.9804878048781,years,annual,long,up,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,MIL_EXP_GDP,Military expenditure share,MS.MIL.XPND.GD.ZS,defense,1.09664118158572,percent_gdp,annual,short,target_band,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,NET_MIGRATION,Net migration,SM.POP.NETM,external,50576.0,persons,annual,medium,target_band,World Bank,Tier3,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,OBS_SCORE,Open Budget Survey score proxy,DERIVED.OBS.PROXY,fiscal,79.580419,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,OOPEXP_SHARE,Out-of-pocket health spending share,SH.XPD.OOPC.CH.ZS,health,20.25011444,percent_health_spend,annual,short,down,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,PM25,PM2.5 exposure,EN.ATM.PM25.MC.M3,environment,17.4468796012875,microgram_per_m3,annual,medium,down,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,PUBLIC_FINANCING_SHARE,Public party financing share proxy,DERIVED.PF.PUBLIC,fiscal,41.540496,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,REG_QUALITY,Regulatory quality,RQ.EST,governance,1.27136194705963,index_-2_5_to_2_5,annual,medium,up,WGI,Tier2,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2005,RENEWABLE_ENERGY,Renewable energy consumption,EG.FEC.RNEW.ZS,environment,2.5,percent_total_final_energy,annual,medium,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,ROAD_DEATHS,Road traffic mortality,SH.STA.TRAF.P5,infrastructure,10.9,per_100k,annual,medium,down,World Bank,Tier3,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,RULELAW_PROXY,Rule of law proxy,RL.EST,rights,1.25764083862305,index_-2_5_to_2_5,annual,medium,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2005,RULE_OF_LAW,Rule of law estimate,RL.EST,safety,1.25764083862305,index_-2_5_to_2_5,annual,medium,up,WGI,Tier1,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2005,SIPRI_MILEX,Military expenditure proxy (USD bn index),DERIVED.SIPRI.PROXY,fiscal,38.382441,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,SOCIAL_CONTRIB,Social contributions revenue share,GC.REV.SOCL.ZS,welfare,34.181892247127,percent_revenue,annual,short,target_band,World Bank,Tier3,pending_api_validation,2026-02-15T09:14:45.191258+00:00
BEL,2005,SURVEILLANCE_STRICTNESS,Surveillance strictness seed,DERIVED.SURV.SEED,fiscal,44.896189,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2005,TRADE_OPENNESS,Trade as share of GDP,NE.TRD.GNFS.ZS,macro,144.529050669983,percent_gdp,annual,short,target_band,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,TRADE_PRESSURE_INDEX,Trade pressure index seed,DERIVED.TRADE.SEED,fiscal,43.593795,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2005,UHC_INDEX,UHC service coverage proxy index,DERIVED.UHC.PROXY,fiscal,78.809400,percent_gdp,annual,short,up,Derived,Tier3,derived_proxy,2026-02-15T09:14:45.191258+00:00
BEL,2005,UNEMPLOYMENT,Unemployment rate,SL.UEM.TOTL.ZS,fiscal,8.44,percent,annual,short,down,World Bank,Tier1,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2005,VOICE_ACCOUNTABILITY,Voice and accountability,VA.EST,governance,1.42076218128204,index_-2_5_to_2_5,annual,medium,up,WGI,Tier2,verified_source,2026-02-15T09:14:45.191258+00:00
BEL,2006,ACCESS_ELECTRICITY,Access to electricity,EG.ELC.ACCS.ZS,infrastructure,100.0,percent_population,annual,medium,up,World Bank,Tier2,verified_search,2026-02-15T09:14:45.191258+00:00
BEL,2006,AI_GOVERNANCE_INDEX,AI governance index seed,DERIVED.AI.SEED,fiscal,76.598756,percent_gdp,annual,short,up,Derived,TierG,derived_seed,2026-02-15T09:14:45.191258+00:00
BEL,2006,CO2_PC,CO2 emissions (metric tons per capita),OWID.CO2_PER_CAPITA,fiscal,11.746000,percent_gdp,annual,short,up,OWID,Tier2,fallback_external,2026-02-15T09:14:45.191258+00:00
